account_status,account_id,account_name,campaign_id,campaign_name,campaign_budget_remaining,campaign_daily_budget,campaign_end_date,campaign_lifetime_budget,campaign_start_date,campaign_buying_type,campaign_configured_status,campaign_objective,campaign_spend_cap,campaign_status,currency,data_source_name,date,platform_position,publisher_platform,spend_cap,cost,cost_eur,cost_gbp,cost_usd,reach,store_visits_point_estimate
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541282690009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599001,462.88,,2022-06-30,600.0,2022-06-01,AUCTION,ACTIVE,REACH,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,0.23,0.2146,0.1834,0.23,704,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541282690009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599001,462.88,,2022-06-30,600.0,2022-06-01,AUCTION,ACTIVE,REACH,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_reels,instagram,0.0,0.11,0.1026,0.0877,0.11,400,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541282690009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599001,462.88,,2022-06-30,600.0,2022-06-01,AUCTION,ACTIVE,REACH,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,3.39,3.1631,2.7036,3.39,11568,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541282690009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599001,462.88,,2022-06-30,600.0,2022-06-01,AUCTION,ACTIVE,REACH,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,0.41,0.3826,0.327,0.41,2144,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541282690009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599001,462.88,,2022-06-30,600.0,2022-06-01,AUCTION,ACTIVE,REACH,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.13,0.1213,0.1037,0.13,400,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541282690009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599001,462.88,,2022-06-30,600.0,2022-06-01,AUCTION,ACTIVE,REACH,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,0.36,0.3359,0.2871,0.36,1632,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850541282690009,CLARO_CLAH_CLARO HOGAR ESTABILIDAD SUR_EQU_CONS_RCH_FBIGME_01JUN22_30JUN22_8037_80374300843599001,462.88,,2022-06-30,600.0,2022-06-01,AUCTION,ACTIVE,REACH,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,2.35,2.1927,1.8741,2.35,7072,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,2305.12,,2022-06-30,8728.5,2022-04-05,AUCTION,ACTIVE,BRAND_AWARENESS,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,7.82,7.2965,6.2365,7.82,9280,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,2305.12,,2022-06-30,8728.5,2022-04-05,AUCTION,ACTIVE,BRAND_AWARENESS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,40.58,37.8633,32.363,40.58,54882,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,2305.12,,2022-06-30,8728.5,2022-04-05,AUCTION,ACTIVE,BRAND_AWARENESS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,0.78,0.7278,0.6221,0.78,1099,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,2305.12,,2022-06-30,8728.5,2022-04-05,AUCTION,ACTIVE,BRAND_AWARENESS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_explore,instagram,0.0,3.0,2.7992,2.3925,3.0,3584,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,2305.12,,2022-06-30,8728.5,2022-04-05,AUCTION,ACTIVE,BRAND_AWARENESS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_reels,instagram,0.0,1.29,1.2036,1.0288,1.29,1521,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,2305.12,,2022-06-30,8728.5,2022-04-05,AUCTION,ACTIVE,BRAND_AWARENESS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,3.76,3.5083,2.9986,3.76,9726,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,2305.12,,2022-06-30,8728.5,2022-04-05,AUCTION,ACTIVE,BRAND_AWARENESS,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,33.64,31.3879,26.8283,33.64,38018,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,2305.12,,2022-06-30,8728.5,2022-04-05,AUCTION,ACTIVE,BRAND_AWARENESS,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,1.56,1.4556,1.2441,1.56,2240,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850052337730009,CLARO_FCLAR_FULL CLARO_EQU_BRD_FBIGME_05ABR22_30ABR22_7254_72544300843599001,2305.12,,2022-06-30,8728.5,2022-04-05,AUCTION,ACTIVE,BRAND_AWARENESS,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,13.73,12.8108,10.9498,13.73,22721,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850595298240009,CLARO_HOGAR_AOPERFORMANCE_NETFLIX_2022,9460.96,,2022-07-08,9511.13,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.04,0.0373,0.0319,0.04,20,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850595298240009,CLARO_HOGAR_AOPERFORMANCE_NETFLIX_2022,9460.96,,2022-07-08,9511.13,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,0.0,0.0,0.0,0.0,4,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850595298240009,CLARO_HOGAR_AOPERFORMANCE_NETFLIX_2022,9460.96,,2022-07-08,9511.13,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,3.23,3.0138,2.576,3.23,1463,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850595298240009,CLARO_HOGAR_AOPERFORMANCE_NETFLIX_2022,9460.96,,2022-07-08,9511.13,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,0.29,0.2706,0.2313,0.29,126,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850595298240009,CLARO_HOGAR_AOPERFORMANCE_NETFLIX_2022,9460.96,,2022-07-08,9511.13,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,0.57,0.5318,0.4546,0.57,339,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850595298240009,CLARO_HOGAR_AOPERFORMANCE_NETFLIX_2022,9460.96,,2022-07-08,9511.13,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,0.35,0.3266,0.2791,0.35,226,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850578907210009,CLARO_HOGAR_AOPERFORMANCE_FIBRA_2022,28411.75,,2022-07-08,28533.93,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.1,0.0933,0.0798,0.1,9,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850578907210009,CLARO_HOGAR_AOPERFORMANCE_FIBRA_2022,28411.75,,2022-07-08,28533.93,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,0.21,0.1959,0.1675,0.21,44,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850578907210009,CLARO_HOGAR_AOPERFORMANCE_FIBRA_2022,28411.75,,2022-07-08,28533.93,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,8.11,7.5671,6.4678,8.11,2430,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850578907210009,CLARO_HOGAR_AOPERFORMANCE_FIBRA_2022,28411.75,,2022-07-08,28533.93,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,instagram,0.0,1.49,1.3902,1.1883,1.49,319,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850578907210009,CLARO_HOGAR_AOPERFORMANCE_FIBRA_2022,28411.75,,2022-07-08,28533.93,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,0.96,0.8957,0.7656,0.96,384,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850578907210009,CLARO_HOGAR_AOPERFORMANCE_FIBRA_2022,28411.75,,2022-07-08,28533.93,2022-06-08,AUCTION,ACTIVE,CONVERSIONS,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,0.27,0.2519,0.2153,0.27,201,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850011133540009,CLARO_CLAG_ATAQUE ENTEL SUR_CONS_TRF_FBIGME_02ABR22_30JUN22_7122_71224300943599001,1084.92,,2022-06-30,3950.78,2022-04-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,8.98,8.3788,7.1616,8.98,18240,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850011133540009,CLARO_CLAG_ATAQUE ENTEL SUR_CONS_TRF_FBIGME_02ABR22_30JUN22_7122_71224300943599001,1084.92,,2022-06-30,3950.78,2022-04-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,0.4,0.3732,0.319,0.4,128,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850011133540009,CLARO_CLAG_ATAQUE ENTEL SUR_CONS_TRF_FBIGME_02ABR22_30JUN22_7122_71224300943599001,1084.92,,2022-06-30,3950.78,2022-04-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,27.53,25.687,21.9555,27.53,37648,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850011133540009,CLARO_CLAG_ATAQUE ENTEL SUR_CONS_TRF_FBIGME_02ABR22_30JUN22_7122_71224300943599001,1084.92,,2022-06-30,3950.78,2022-04-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,instagram_stories,instagram,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850011133540009,CLARO_CLAG_ATAQUE ENTEL SUR_CONS_TRF_FBIGME_02ABR22_30JUN22_7122_71224300943599001,1084.92,,2022-06-30,3950.78,2022-04-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,2.65,2.4726,2.1134,2.65,6368,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850011133540009,CLARO_CLAG_ATAQUE ENTEL SUR_CONS_TRF_FBIGME_02ABR22_30JUN22_7122_71224300943599001,1084.92,,2022-06-30,3950.78,2022-04-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850011133540009,CLARO_CLAG_ATAQUE ENTEL SUR_CONS_TRF_FBIGME_02ABR22_30JUN22_7122_71224300943599001,1084.92,,2022-06-30,3950.78,2022-04-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_inbox,messenger,0.0,0.17,0.1586,0.1356,0.17,1956,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850011133540009,CLARO_CLAG_ATAQUE ENTEL SUR_CONS_TRF_FBIGME_02ABR22_30JUN22_7122_71224300943599001,1084.92,,2022-06-30,3950.78,2022-04-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,right_hand_column,facebook,0.0,0.22,0.2053,0.1755,0.22,1296,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850011133540009,CLARO_CLAG_ATAQUE ENTEL SUR_CONS_TRF_FBIGME_02ABR22_30JUN22_7122_71224300943599001,1084.92,,2022-06-30,3950.78,2022-04-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,0.29,0.2706,0.2313,0.29,608,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23850011133540009,CLARO_CLAG_ATAQUE ENTEL SUR_CONS_TRF_FBIGME_02ABR22_30JUN22_7122_71224300943599001,1084.92,,2022-06-30,3950.78,2022-04-02,AUCTION,ACTIVE,LINK_CLICKS,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,5.59,5.2158,4.4581,5.59,4761,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849924640140009,CLARO_CLAH_IMAGEN DE HOGAR_EQU_VVW_FBIGME_21MAR22_31MAR22_6721_67214300843599001,6060.22,,2022-06-30,27879.41,2022-03-22,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,an_classic,audience_network,0.0,0.01,0.0093,0.008,0.01,32,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849924640140009,CLARO_CLAH_IMAGEN DE HOGAR_EQU_VVW_FBIGME_21MAR22_31MAR22_6721_67214300843599001,6060.22,,2022-06-30,27879.41,2022-03-22,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,facebook_stories,facebook,0.0,0.26,0.2426,0.2073,0.26,288,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849924640140009,CLARO_CLAH_IMAGEN DE HOGAR_EQU_VVW_FBIGME_21MAR22_31MAR22_6721_67214300843599001,6060.22,,2022-06-30,27879.41,2022-03-22,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,feed,facebook,0.0,0.28,0.2612,0.2233,0.28,512,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849924640140009,CLARO_CLAH_IMAGEN DE HOGAR_EQU_VVW_FBIGME_21MAR22_31MAR22_6721_67214300843599001,6060.22,,2022-06-30,27879.41,2022-03-22,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,instream_video,facebook,0.0,237.8513,221.9279,189.6889,237.8513,179231,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849924640140009,CLARO_CLAH_IMAGEN DE HOGAR_EQU_VVW_FBIGME_21MAR22_31MAR22_6721_67214300843599001,6060.22,,2022-06-30,27879.41,2022-03-22,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,marketplace,facebook,0.0,0.0,0.0,0.0,0.0,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849924640140009,CLARO_CLAH_IMAGEN DE HOGAR_EQU_VVW_FBIGME_21MAR22_31MAR22_6721_67214300843599001,6060.22,,2022-06-30,27879.41,2022-03-22,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,messenger_stories,messenger,0.0,0.08,0.0746,0.0638,0.08,256,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849924640140009,CLARO_CLAH_IMAGEN DE HOGAR_EQU_VVW_FBIGME_21MAR22_31MAR22_6721_67214300843599001,6060.22,,2022-06-30,27879.41,2022-03-22,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,rewarded_video,audience_network,0.0,33.6488,31.3961,26.8352,33.6488,11488,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849924640140009,CLARO_CLAH_IMAGEN DE HOGAR_EQU_VVW_FBIGME_21MAR22_31MAR22_6721_67214300843599001,6060.22,,2022-06-30,27879.41,2022-03-22,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,search,facebook,0.0,0.05,0.0467,0.0399,0.05,0,
Active,3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849924640140009,CLARO_CLAH_IMAGEN DE HOGAR_EQU_VVW_FBIGME_21MAR22_31MAR22_6721_67214300843599001,6060.22,,2022-06-30,27879.41,2022-03-22,AUCTION,ACTIVE,VIDEO_VIEWS,,ACTIVE,USD,Facebook Ads,2022-06-08,video_feeds,facebook,0.0,0.08,0.0746,0.0638,0.08,128,
